Validprtprimcattyp|Validprtsubcattyp|Prtid|Locid|Prtlglnm|Prtlocnm|Validloctyp|Phyaddrstr1txt|Phyaddrstr2txt|Phyaddrctynm|PhyAddrStCd|Phyaddrpostcd|Geolattude|Geolngtude|Phone|Fax|Web|Email|Lastupdtdt
ED|SBDC|83317|250363|Washington Small Business Development Center ~ Washington State University|Washington Small Business Development Center ~Washington State University/Port Townsend SBDC|BO|338 W. First Street, Suite 104-B| |Port Angeles|WA|98362||||||kevin.hoult@wsbdc.org|05/07/2015
ED|SBDC|83317|250366|Washington Small Business Development Center ~ Washington State University|Washington Small Business Development Center ~Washington State University/Spokane |BO|901 East 2nd Ave| Suite 210|Spokane|WA|99202|||||||08/15/2016
ED|SBDC|83317|250367|Washington Small Business Development Center ~ Washington State University|Washington Small Business Development Center ~Bates Technical College ~ Tacoma Business Assistance Center|BO|1101 South Yakima Ave., Room M-123| |Tacoma|WA|98405|||253-680-7768||||05/24/2011
ED|SBDC|83317|250368|Washington Small Business Development Center ~ Washington State University|Washington State University/Vancouver ~ Small Business Development Center|BO|802A Officer's Row| |Vancouver|WA|98682|||||||05/07/2015
ED|SBDC|83317|250370|Washington Small Business Development Center ~ Washington State University|Washington Small Business Development Center ~ Wenatchee Valley CC ~ Wenatchee SBDC|BO|238 Olds Station Road| Suite A|Wenatchee|WA|98801|||509-888-7252||||05/07/2015
ED|SBDC|83317|250371|Washington Small Business Development Center ~ Washington State University|Washington Small Business Development Center ~Yakima Valley Community College SBDC|BO|10 N 9th Street| |Yakima|WA|98901|||||||05/24/2011
ED|SBDC|83317|506688|Washington Small Business Development Center ~ Washington State University|SBDC Redmond|BO|8383 158th Ave. NE, Ste 225||Redmond|WA|98052|||||||05/07/2015
ED|SBDC|83317|487315|Washington Small Business Development Center ~ Washington State University|Washington State SBDC - WSU - Walla Walla|BO|45 Terminal Loop, Suite 4||Walla Walla|WA|99362|||509-370-5731||||05/07/2015
ED|SBDC|83317|504958|Washington Small Business Development Center ~ Washington State University|Western Washington Export Center (Tukwila)|BO|13925 Interurban Ave., South, Suite 100||Seattle|WA|98168|||206-439-3785||||10/28/2016
ED|SBDC|83317|504959|Washington Small Business Development Center ~ Washington State University|Eastern Washington Export Center|BO|901 East 2nd Ave|Suite 210|Spokane|WA|99202|||509-358-7565||||10/28/2016
ED|SBDC|83301|456904|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio SBDC at Ashland County Economic Development Council|BO|211 Claremont Avenue| |Ashland|OH|44805|||||||03/02/2017
ED|SBDC|83301|437707|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio Export Assistance Network at Columbus State Community College|BO|550 E. Spring Street||Columbus|OH|43215|||||||03/02/2017
ED|SBDC|83301|437708|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio Export Assistance Network - Wright State University|BO|3640 Colonel Glenn Highway|120 Rike Hall|Dayton|OH|45435|||||||03/02/2017
ED|SBDC|83301|437709|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio Export Assistance Network - Cleveland State University|BO|1860 E. 18th St.||Cleveland|OH|44115|||419-243-8191||||03/02/2017
ED|SBDC|83301|437712|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio SBDC at Summit Medina Business Alliance|BO|526 South Main Street|Suite 813|Akron|OH|44311|||||||03/02/2017
ED|SBDC|83301|437072|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio SBDC at the Entrepreneurs Center|BO|714 E. Monument Ave.||Dayton|OH|45402|||937-229-3515||||03/02/2017
ED|SBDC|83301|437073|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio SBDC ~Ohio ITAC at NEOTEC|BO|Administrative Services Building|Kent State|Kent|OH|44242|||||||03/02/2017
ED|SBDC|83301|250078|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio Small Business Development Center ~ Ohio Development Services Agency|HO|77 South High Street|28th Floor|Columbus|OH|43215|||614-466-2711||||02/10/2017
ED|SBDC|83301|250081|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio Small Business Development Center ~ at Ohio University|BO|19 East Circle Drive| Suite 110|Athens|OH|45701|||||||03/02/2017
ED|SBDC|83301|250084|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio SBDC at Ohio University Cambridge|BO|9900 Brick Church Road| |Cambridge|OH|43725|||||||03/02/2017
ED|SBDC|83301|250085|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio SBDC at Kent State University/Stark Campus|BO|6000 Frank Avenue N.W.| |North Canton|OH|44720|||||||03/02/2017
ED|SBDC|83301|250088|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio SBDC at Cincinnati Urban League|BO|440 E. McMillan St||Cincinnatti|OH|45206|||(513) 556-2072||||03/02/2017
ED|SBDC|83301|250089|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio SBDC at The Urban League of Greater Cleveland|BO|2930 Prospect Avenue| |Cleveland|OH|44115|||216-622-0999||||03/02/2017
ED|SBDC|83301|250090|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio SBDC at Columbus State Community College|BO|939 Goodale Blvd.|PO Box 1609|Columbus|OH|43212|||||||03/02/2017
ED|SBDC|83301|250092|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio SBDC at Wright State University College of Business|BO|120 Rike Hall| |Dayton|OH|45435|||||||03/02/2017
ED|SBDC|83301|250093|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio SBDC at Maumee Valley Planning Org|BO|1300 East Second St.|Suite 201|Defiance|OH|43512|||||||03/02/2017
ED|SBDC|83301|250095|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio SBDC at Terra State Community College|BO|2830 Napoleon Road| |Fremont|OH|43420|||||||03/02/2017
ED|SBDC|83301|250101|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio SBDC at Rhodes State College|BO|4240 Campus Drive| |Lima|OH|45804|||||||03/02/2017
ED|SBDC|83301|250102|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio SBDC at Lorain County Community College|BO|151 Innovation Drive||Elyria|OH|44035|||440-366-4370||||03/02/2017
ED|SBDC|83301|250104|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio SBDC at Ohio University Marietta|BO|2163 SR 821 |Building 6A|Marietta|OH|45750|||||||03/02/2017
ED|SBDC|83301|250106|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio SBDC at Hamilton Mill|BO|20 High Street| |Hamilton|OH|45011|||||||03/02/2017
ED|SBDC|83301|250107|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio SBDC ~Clermont County Chamber of Commerce|BO|4355 Ferguson Drive|Suite 150|Cincinnati|OH|45245|||||||03/02/2017
ED|SBDC|83301|250108|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio SBDC ~Kent State University Tuscarawas Campus|BO|1776 Tech Park Drive, N.E.|Suite 103|New Philadelphia|OH|44663|||||||03/02/2017
ED|SBDC|83301|250109|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio SBDC at Lake County Port Authority|BO|7700 Clocktower Dr.||Kirtland|OH|44094|||(440) 357-2290||||02/10/2017
ED|SBDC|83301|250110|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio SBDC at The Ohio State University South Centers|BO|1864 Shyville Road| |Piketon|OH|45661|||||||03/02/2017
ED|SBDC|83301|250112|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio SBDC at Ohio SBDC, Inc.|BO|300 E. Auburn Ave.| |Springfield|OH|45505|||||||03/02/2017
ED|SBDC|83301|250114|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio SBDC at Toledo Regional Chamber of Commerce|BO|200 Madison Avenue|Enterprise Suite 200|Toledo|OH|43604|||||||03/02/2017
ED|SBDC|83301|250115|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio SBDC at Youngstown State University|BO|One University Plaza| |Youngstown|OH|44502|||||||03/02/2017
ED|SBDC|83301|490169|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio SBDC at Warren County Port Authority|BO|406 Justice Drive||Lebanon|OH|45036|||||||03/02/2017
ED|SBDC|83301|490170|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio Export Assistance Network at The Ohio University South Centers|BO|1864 Shyville Road||Piketon|OH|45661|||||||03/02/2017
ED|SBDC|83301|490171|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio Export Assistance Network Cleveland State University|BO|1860 E. 18th St, BU401||Cleveland|OH|44115|||||||03/02/2017
ED|SBDC|83301|490172|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio Export Assistance Network at Youngstown State University|BO|One University Plaza||Youngstown|OH|44502|||||||03/02/2017
ED|SBDC|83301|490175|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio SBDC at Cleveland State University|BO|Cleveland State University|2340 Lee Road|Cleveland Heights|OH|44118|||216-523-7347||||03/02/2017
ED|SBDC|83301|490176|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio SBDC at Hispanic Business Center|BO|2511 Clark Avenue||Cleveland|OH|44109|||216-281-4422||||03/02/2017
ED|SBDC|83301|490179|Ohio Small Business Development Centers - Ohio Development Services Agency|Ohio SBDC at Kent State University|BO|PO Box 5190||Kent|OH|44242|||||||03/02/2017
ED|SBDC|83276|323584|Guam SBDC ~ Pacific Islands Small Business Development Center Network|Kosrae SBDC|BO|College of Micronesia| P.O. Box 577|Tofol, Kosrae State|FM|96944|||691-370-2751|||kbdac@mail.fm|03/29/2017
ED|SBDC|83276|323586|Guam SBDC ~ Pacific Islands Small Business Development Center Network|Palau SBDC|BO|Airai|Former Pacific Savings Bank|Koror|PW|96940|||680-587-6004|| http://www.pacificsbdc.com/sbdc-locations/palau/index.html|lees@pacificsbdc.com|03/29/2017
ED|SBDC|83276|249611|Guam SBDC ~ Pacific Islands Small Business Development Center Network|Pacific Islands SBDC Network/Guam SBDC|HO|University of Guam| P.O. Box 5014|Mangilao|GU|96923|||671-735-2590||http://www.pacificsbdc.com/sbdc-locations/guam/index.html|casey@pacificsbdc.com|03/20/2017
ED|SBDC|83276|249613|Guam SBDC ~ Pacific Islands Small Business Development Center Network|Chuuk SBDC|BO|Nepukos Village| P.O. Box 1604|Weno, Chuuk|FM|96942|||691-330-5846||http://www.pacificsbdc.com/sbdc-locations/chuuk/index.html|ketsen@pacificsbdc.com|03/29/2017
ED|SBDC|83276|249614|Guam SBDC ~ Pacific Islands Small Business Development Center Network|Yap SBDC|BO|Colonia| P.O. Box 1171|Colonia, Yap|FM|96943|||691-350-4801||http://www.pacificsbdc.com/sbdc-locations/yap/index.html|jamesl@pacificsbdc.com|03/29/2017
ED|SBDC|83276|474621|Guam SBDC ~ Pacific Islands Small Business Development Center Network|Saipan-CNMI SBDC|BO|Capitol Hill| Caller Box 10007, CK|Saipan|MP|96950|||670-664-3018||http://www.pacificsbdc.com/sbdc-locations/guam/index.html|chris@pacificsbdc.com|03/20/2017
ED|SBDC|268623|498359|University of Rhode Island in Kingston|University of Rhode Island|HO|University of RI|75 Lower College Rd, 2nd Floor|Kingston|RI|02881|||401-874-7232||www.risbdc.org||12/12/2016
ED|SBDC|268623|498361|University of Rhode Island in Kingston|Northern/Providence SBDC|BO|Commerce RI|315 Iron Horse Way|Providence|RI|02908|||401-487-SBDC (7232)||||12/12/2016
ED|SBDC|268623|498362|University of Rhode Island in Kingston|Southern RI SBDC|BO|University of Rhode Island|75 Lower College Rd, 2nd Floor|Kingston|RI|02881|||401-714-9177||||03/09/2017
ED|SBDC|264110|494200|Connecticut SBDC Lead Center at UConn|Avery Point|BO|UConn Avery Point Campus|1084 Shennocossett Road|Groton|CT|06340|||||||07/09/2013
ED|SBDC|264110|494201|Connecticut SBDC Lead Center at UConn|Bridgeport|BO|Bridgeport Regional Business Council|10 Middle Street, 14th Floor|Bridgeport|CT|06604|||||||07/09/2013
ED|SBDC|264110|494202|Connecticut SBDC Lead Center at UConn|Torrington/Bristol|BO|University of Connecticut - Torrington|855 University Drive|Torrington|CT|06790|||||||07/09/2013
ED|SBDC|264110|494203|Connecticut SBDC Lead Center at UConn|Danbury|BO|Greater Danbury Chamber of Commerce|39 West Street|Danbury|CT|06810|||||||07/09/2013
ED|SBDC|264110|494204|Connecticut SBDC Lead Center at UConn|Hartford|BO|UConn Graduate Business Learning Center|100 Constitution Plaza|Hartford|CT|06103|||||||07/09/2013
ED|SBDC|264110|494205|Connecticut SBDC Lead Center at UConn|Middletown|BO|Middlesex Chamber of Commerce|393 Main Street|Middletown|CT|06457|||||||07/09/2013
ED|SBDC|264110|494206|Connecticut SBDC Lead Center at UConn|New Haven|BO|Greater New Haven Chamber of Commerce|900 Chapel Street, 10th Floor|New Haven|CT|06510|||||||07/09/2013
ED|SBDC|264110|494207|Connecticut SBDC Lead Center at UConn|Stamford|BO|UConn Stamford Campus|One University Place|Stamford|CT|06901|||||||07/09/2013
ED|SBDC|264110|494208|Connecticut SBDC Lead Center at UConn|Waterbury|BO|Greater Waterbury Chamber of Commerce|83 Bank Street|Waterbury|CT|06721|||||||07/09/2013
ED|SBDC|264110|492555|Connecticut SBDC Lead Center at UConn|Connecticut SBDC Lead Center at UConn|HO|University of Connecticut|2131 Hillside Road, Suite 3026, Tasker Building|Storrs|CT|06269|||855-428-7232||www.ctsbdc.org||04/02/2013
ED|SBDC|264110|492556|Connecticut SBDC Lead Center at UConn|Connecticut SBDC Service Center at UConn Storrs|BO|University of Connecticut|2131 Hillside Road, Suite 3026, Tasker Building|Storrs|CT|06269|||855-428-7232||www.ctsbdc.org||04/02/2013
ED|SBDC|264110|503622|Connecticut SBDC Lead Center at UConn|Spanish American Merchant Association|BO|SAMACT|95 Park Street|Hartford|CT|06604|||||||10/09/2014
ED|SBDC|83266|447926|Alabama Small Business Development Center ~ University of Alabama |Alabama SBDC at UAHuntsville |BO|225 Church Street, Suite 319|Huntsville / Madison County Chamber of Commerce|Huntsville|AL|35801|||256-824-6422||||10/27/2016
ED|SBDC|83266|249428|Alabama Small Business Development Center ~ University of Alabama |University of Alabama SBDC Lead Center|HO|621 Greensboro Ave||Tuscaloosa|AL|35401|||205-348-1582||http://asbdc.org/||07/14/2016
ED|SBDC|83266|249429|Alabama Small Business Development Center ~ University of Alabama |Alabama SBDC at Auburn University|BO|570 Devall Drive, Suite 303, Office 334| |Auburn|AL|36832|||||http://www.sbdc.auburn.edu/||10/27/2016
ED|SBDC|83266|249430|Alabama Small Business Development Center ~ University of Alabama |Greater Birmingham Small Business Development Center|BO|1500 First Avenue N,  Suite R118| |Birmingham|AL|35203|||205-348-1582||||07/14/2016
ED|SBDC|83266|249431|Alabama Small Business Development Center ~ University of Alabama |Alabama SBDC Procurement Program|BO|1500 1st Ave North|Ste R118|Birmingham|AL|35203||||||jerry.ellison@ua.edu|10/27/2016
ED|SBDC|83266|249433|Alabama Small Business Development Center ~ University of Alabama |Alabama SBDC at the University of North Alabama|BO|148 Keller Hall|Box 5250|Florence|AL|35632|||||||03/20/2017
ED|SBDC|83266|249435|Alabama Small Business Development Center ~ University of Alabama |Alabama SBDC at Jacksonville State University|BO|113A Merrill Hall|700 Pelham Road |Jacksonville|AL|36265|||||http://www.jsusbdc.com/||10/27/2016
ED|SBDC|83266|249436|Alabama Small Business Development Center ~ University of Alabama |Alabama SBDC at the University of West Alabama|BO|Guy Hunt Technical Complex, R122|Station 35|Livingston|AL|35470|||205-652-3665||||10/27/2016
ED|SBDC|83266|249437|Alabama Small Business Development Center ~ University of Alabama |Alabama SBDC at the University of South Alabama |BO|600 Clinic Drive, Suite 326/328||Mobile|AL|36688|||||http://www.southalabama.edu/sbdc||10/27/2016
